,Unnamed: 0,Unnamed: 0.1,id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,timestamp,crawled_at,updated,counts,user_type
197,536,536,74398201.0,magsumit,magsumi,241,1214,1825,262,9,http://mag-corp.com,en,,Delhi,,,,http://a2.twimg.com/profile_images/1119569886/123_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/88062790/124.jpg,,,,,,,,,LIFE ISN'T ABOUT finding yourself Life is about CREATING YOURSELF,,,1253002458000L,2009-09-15 10:14:18,2010-11-07 11:10:52,2016-03-14 17:09:11,241,0
198,80,80,48959912.0,Clarence Smith13,Informer1,245,914,1949,2,4,,en,,Wisconsin USA,,,1.0,http://a0.twimg.com/profile_images/308026784/picture_4_daddy_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/112664118/twitter-background-rosenbaum-stonehenge-n.jpg,,,,,,,,,"I am one that is in pursuit of the truth, knowledge and love , With a motivational desire to help others ;with the determination to know the truth ",,,1245485825000L,2009-06-20 10:17:05,2010-11-07 11:10:52,2016-03-14 17:06:59,245,0
199,667,667,86613061.0,Wallace Domingos,wallace007D,250,426,1833,0,3,,en,,,,,,http://s.twimg.com/a/1288470193/images/default_profile_3_normal.png,,,,,,,,,http://a1.twimg.com/profile_background_images/58498356/3ba0a3_1_1_.jpg,,,,,,,,,,,,1257027921000L,2009-10-31 23:25:21,2010-11-07 11:10:52,2016-03-14 17:09:48,250,0
200,687,687,89694639.0,William Nunes,RandPanda2,261,371,919,0,5,http://randdotpanda.blogspot.com/,en,,,,,,http://a2.twimg.com/profile_images/524696250/selopanda_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1258117617000L,2009-11-13 14:06:57,2010-11-07 11:10:52,2016-03-14 17:09:54,261,0
201,260,260,62143598.0,Jeferson ,jefersondr,274,958,1882,1,9,,en,,SC,,,,http://a1.twimg.com/profile_images/417871585/hmhjhjj_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/49311252/ogaaafb2xw1mdegwnt26xhsdbs6ekx7gupnyomi_xw1lqoytj4li03abax0pu5tb5x17ruuebnewpe3m05wtqzb0onoam1t1undix8wdeydc3r9rqe63_miwh6rq.jpg,,,,,,,,,,,,1249169381000L,2009-08-02 01:29:41,2010-11-07 11:10:52,2016-03-14 17:07:51,274,0
202,643,643,83898153.0,thath\xe1\xe0h,thami_sz,275,1155,2001,1,9,,en,,,,,,http://a0.twimg.com/profile_images/643723104/dsc02569_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/68040828/ogaaaijea-x8vsdoymmoh2w8wf-p20nuuwpwrp_jqge9wlrfux3hy7h8kij7pwbrfrpevvvqwhtr1u6uycj9dz5ta1uam1t1ulc4dn380igrwau6celimlliojqy.jpg,,,,,,,,,,,,1256063292000L,2009-10-20 20:28:12,2010-11-07 11:10:52,2016-03-14 17:09:41,275,0
203,232,232,58731168.0,rico ahmad statham,ricostatham,307,45,252,1,1,http://kecoaperkasa.blogspot.com/,en,,,,,,http://a1.twimg.com/profile_images/476420593/ocoy_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/46093843/10808walls_gatomic560.jpg,,,,,,,,,,,,1248160139000L,2009-07-21 09:08:59,2010-11-07 11:10:52,2016-03-14 17:07:42,307,0
204,59,59,44698831.0,Body Trend,WeightLossT,309,1059,1310,0,0,http://over 20 free trial offers to test! http://bit.ly/3n8ysw,en,,,,,,http://a2.twimg.com/profile_images/249966990/3110841673_fc9d052cec_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,Over 20 free trial offers to test! http://bit.ly/3n8ysw,,,1244144284000L,2009-06-04 21:38:04,2010-11-07 11:10:52,2016-03-14 17:06:52,309,0
205,708,708,93262347.0,Hector Jayat,espeas2001,321,775,1936,6,6,http://www.hectorjayat.com,en,,Mexico,,,1.0,http://a0.twimg.com/profile_images/607004784/hj_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/92284397/gdl3.jpg,,,,,,,,,37 years old\r\nmarried\r\nhave a 12 years old beautiful daugther\r\nVery positive\r\nLots of goals\r\npositive attitude,,,1259443520000L,2009-11-28 22:25:20,2010-11-07 11:10:52,2016-03-14 17:10:00,321,0
206,737,737,97077079.0,Johnson Diversey,JDTakeAction,340,1385,1881,0,43,http://bit.ly/jdaction,en,,Worldwide,,,,http://a2.twimg.com/profile_images/578059438/thumb2_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/59996898/mqisthisheaven.br.jpg,,,,,,,,,Reducing your company's Greenhouse Gas emissions is good for the bottom line. Treat emissions as waste and implement a waste-reduction exercise. Save the Planet,,,1260916391000L,2009-12-15 23:33:11,2010-11-07 11:10:52,2016-03-14 17:10:08,340,0
207,6,6,14938781.0,modernadvantage,modernadvantage,347,1451,1618,1,7,http://www.web-biz-solutions.com/blog,en,,"Auburn, Al.",,,1.0,http://a2.twimg.com/profile_images/54788522/0000194372_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/4029720/j11.jpg,,,,,,,,,"internet, travel, photography",,,1212017203000L,2008-05-29 01:26:43,2010-11-07 11:10:52,2016-03-14 17:05:55,347,0
208,570,570,76793185.0,Rolico,rolico12,379,960,1971,0,3,,en,,Botucatu,,,,http://a2.twimg.com/profile_images/447843198/imagem_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/42809962/timao.jpg,,,,,,,,,official twiter of rolico...eh nois,,,1253748982000L,2009-09-24 01:36:22,2010-11-07 11:10:52,2016-03-14 17:09:20,379,0
209,818,818,103020806.0,Make Quick Money ,_MakeQuickMoney,395,11144,10533,0,56,http://moneyfieldforyou.blogspot..com?_makequickmoney,en,,Mumbai,,,,http://a3.twimg.com/profile_images/618297343/3-d111v_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,I'm a student and have been doing IM for the last 6 yrs. I've decided to help beginners to make quick money online. And i'd also like to get ur seggestions....,,,1262967032000L,2010-01-08 17:10:32,2010-11-07 11:10:52,2016-03-14 17:10:32,395,0
210,262,262,62349135.0,Billy Sharp,ready4cashnow,395,940,1102,2,1,http://www.trumpnetwork.com/billsharp,en,,Oklahoma,,,,http://a1.twimg.com/profile_images/348244441/bill___ginger_086_00_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/27567094/bill___ginger_086_00.jpg,,,,,,,,,"I enjoy playing around online, have found a great site for my future, I love going to the lake and fishing.",,,1249246849000L,2009-08-02 23:00:49,2010-11-07 11:10:52,2016-03-14 17:07:51,395,0
211,624,624,81939329.0,FionaBondB,FionaBondB,431,5690,6419,0,33,http://moneyfieldforyou.blogspot.com/2010/01/fast-quick-free-backlinks-to-your-blog.html,en,,Mum,,,,http://a0.twimg.com/profile_images/467215280/bollywood_sargam_dot_com_hot_babes_keerti08_027_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,hmmm.....jdoing my graduation....Gonna complete next Year :),,,1255384751000L,2009-10-12 23:59:11,2010-11-07 11:10:52,2016-03-14 17:09:36,431,0
212,42,42,38962259.0,Jo\xe3o Fracisco I. L.,juaooO_F,452,992,1791,2,13,http://www.orkut.com.br/main#profile?uid=11316655552015069233&rl=t,en,,an\xe1polis//GO,,,,http://a2.twimg.com/profile_images/491374474/ogaaaclgrpykhyzfqjgkbtmloyjhui3fnuoskekhrm-puk8s9kafh7_tzuzq1rxbzdsp9pkt5ecwgq2h8x5fodg2cuqam1t1ucs1eqg3wk3lnnoov6-edsqkgdr4_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/48272941/2294038070_7dfe27f4f8.jpg,,,,,,,,,own' .. bjomitwitta ;DD,,,1241916246000L,2009-05-10 02:44:06,2010-11-07 11:10:52,2016-03-14 17:06:06,452,0
213,15,15,20531552.0,Scott Newman,immasterminds,465,7511,8411,1,7,http://immasterminds.com,en,,"Southern, USA ",,,,http://a3.twimg.com/profile_images/348726923/followme_normal.png,,,,,,,,,http://a1.twimg.com/profile_background_images/27635254/seattleblue1.jpg,,,,,,,,,"Internet Marketing Masterminds, I'm an (EAR) Entrepreneurial Artistic Realist, Love to share ideas and awesome products",,,1234289703000L,2009-02-10 19:15:03,2010-11-07 11:10:52,2016-03-14 17:05:58,465,0
214,607,607,80083930.0,wilcharlison,nascimentowil,466,1027,1965,0,6,http://meadd.com/wilnascimento,en,,,,,,http://a2.twimg.com/profile_images/710306414/ogaaaadqqvzxzuzpiw0ojraync5akhyhxzd0eyogekpemuyr8gtah2anunlkd1owvlr9bkqkw3gfrd1mf5djbxv6rbmam1t1uaqlowxi1zpzhotl-cmwnf7nsxd4_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/75280967/xe2c9e20bd86d986e722767ecdb131a4.png,,,,,,,,,,,,1254765319000L,2009-10-05 19:55:19,2010-11-07 11:10:52,2016-03-14 17:09:31,466,0
215,110,110,50346336.0,Caroline Lopes,Caah_Lopes,501,1248,1187,0,4,,en,,Perubas Citty,,,,http://a1.twimg.com/profile_images/567934349/ogaaandrfx7wbqgr2p_q-l9msuseauijyb-ctxjsh3jpshn4dhetf4rsmsgpqootlp09hpqky-cdt-wiw8a99yn6vkeam1t1ubnh6q93r04a042ehfxhy8vs14wf_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287523226/images/themes/theme3/bg.gif,,,,,,,,,,,,1245859547000L,2009-06-24 18:05:47,2010-11-07 11:10:52,2016-03-14 17:07:07,501,0
216,7,7,15528595.0,youtubepixel,youtubepixel,562,891,1643,1,1,http://www.youtubepixel.com,en,,London,,,,http://a2.twimg.com/profile_images/273210946/cat_pic_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,"my name is eddie-i  enjoy videos, internet, social networking and entertainment",,,1216718943000L,2008-07-22 11:29:03,2010-11-07 11:10:52,2016-03-14 17:05:56,562,0
217,23,23,28219482.0,Alberto Uhart,GoldenyLion,669,1657,1970,4,2,http://myhomebusiness.site50.net/,en,,"Brasilia, Brazil",,,,http://a1.twimg.com/profile_images/391400457/twitterprofilephoto_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/12986033/11199_background.jpg,,,,,,,,,,,,1238626640000L,2009-04-02 00:57:20,2010-11-07 11:10:52,2016-03-14 17:06:00,669,0
218,29,29,30998590.0,"Daniel Bruno, CMT",daniel_bruno,677,8020,8714,2,22,http://www.fxboss.info,en,,London,,,,http://a0.twimg.com/profile_images/701877936/bruno_model_1_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/88065356/xe3e2b4d139b45c015ff29b262c775a6.jpg,,,,,,,,,Chartered Market Technician. ,,,1239667161000L,2009-04-14 01:59:21,2010-11-07 11:10:52,2016-03-14 17:06:02,677,0
219,272,272,62643392.0,Diana Rickett,Teamwork_r_us,687,1475,1928,0,5,http://makingmoneyprogressthroughmktgtools.blogspot.com/,en,,United States,,,,http://a0.twimg.com/profile_images/848089604/me_april_2010_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/27343324/teamwork.jpg,,,,,,,,,Get the tools to give YOU the edge in marketing.,,,1249339395000L,2009-08-04 00:43:15,2010-11-07 11:10:52,2016-03-14 17:07:54,687,0
220,558,558,75662386.0,Thais Leal,thaiisleal,756,1817,2438,2,14,,en,,Rio de Janeiro -Rj,,,,http://a1.twimg.com/profile_images/583767001/ddd_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/40332598/6.jpg,,,,,,,,,"So praieira , so guerreira, to solteira e so quero mais seguidores \xf5/",,,1253400757000L,2009-09-20 00:52:37,2010-11-07 11:10:52,2016-03-14 17:09:17,756,0
221,271,271,62637115.0,Diana,Rockonhighroad,769,1123,1884,0,4,http://makingmoneyprogressthroughmktgtools.blogspot.com/,en,,United States,,,,http://a2.twimg.com/profile_images/848082538/me_april_2010_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/27329976/fireworks.jpg,,,,,,,,,Get the tools to give YOU the edge in marketing.,,,1249337733000L,2009-08-04 00:15:33,2010-11-07 11:10:52,2016-03-14 17:07:54,769,0
222,1,1,7732472.0,Daniel Wagner,DanielWagner,770,3274,3595,8,22,http://www.yourinternetbuddies.com/go,en,,UK,,,,http://a3.twimg.com/profile_images/719249843/dan-square-crop_normal.png,,,,,,,,,http://a3.twimg.com/profile_background_images/79862973/dan-bw.jpg,,,,,,,,,I am an internet marketing coach and mentor who can help you succeed making money online,,,1185440851000L,2007-07-26 11:07:31,2010-11-07 11:10:52,2016-03-14 17:05:54,770,0
223,37,37,36878978.0,Weight Loss Advice,frankly_scarlet,806,2782,2063,0,34,,en,,,,,,http://a0.twimg.com/profile_images/199889540/bicep_normal.gif,,,,,,,,,http://s.twimg.com/a/1288217225/images/themes/theme9/bg.gif,,,,,,,,,,,,1241150931000L,2009-05-01 06:08:51,2010-11-07 11:10:52,2016-03-14 17:06:04,806,0
224,2,2,9524952.0,Andrew Lock,Andrewlock,1100,38849,34504,41,1014,http://www.helpmybusiness.com,en,,Planet Earth,,,,http://a3.twimg.com/profile_images/516987291/bright_idea_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,"Marketing Geek & Presenter of 'Help! My Business Sucks!' Web TV Show (www.HelpMyBusiness.com), I'm a self confessed Cola Bottle Addict (but I can stop anytime) ",,,1192725360000L,2007-10-18 18:36:00,2010-11-07 11:10:52,2016-03-14 17:05:54,1100,0
225,0,0,7248952.0,Bhuvan Chand,tarunkjuyal,1259,837,1978,3200,9,http://lifeofearth.org,en,,Berekely,,,,http://a1.twimg.com/profile_images/53905961/stuntdbl_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme4/bg.gif,,,,,,,,,Love Your Life,,,1183552203000L,2007-07-04 14:30:03,2010-11-07 11:10:52,2016-03-14 17:05:53,1259,0
226,14,14,20338242.0,Dan,milehighpeople,2394,3947,3944,100,113,http://www.milehighpeople.com,en,,Denver,,,1.0,http://a3.twimg.com/profile_images/1106353559/flower_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/160476115/blue_sky_with_clouds.jpg,,,,,,,,,"News, Entertainment & Sports with a progressive viewpoint from Denver. Follow me & I will follow back.",,,1234046205000L,2009-02-07 23:36:45,2010-11-07 11:10:52,2016-03-14 17:06:46,1336,0
227,67,67,46810284.0,Gilliarde Silva,giihGunner,1455,10500,11478,2,22,http://www.orkut.com.br/main#profile,en,,Tavares-RS,,,,http://a1.twimg.com/profile_images/910789921/ogaaamdbadfyo9fo5xjqxijarxizh2v1zl9vy8vrexkbprrk6s2lp9jwrmaq9hwznlyu7x-1x-ank-tmgajuqpld-aeam1t1un8upx25gs0hto_qvob0jcbwohlq_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/136528567/dsc00081i.jpg,,,,,,,,,Chinese Democracy World Tour 16/03/2010 POA EU FUI :DD \\o/,,,1244861639000L,2009-06-13 04:53:59,2010-11-07 11:10:52,2016-03-14 17:06:55,1455,0
228,13,13,19581787.0,Christopher M Vivace,CLdominator,1694,8993,10228,0,4,http://www.blogtalkradio.com/christophervivace,en,,Houston TX,,,,http://a0.twimg.com/profile_images/73594340/chris_pic_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme16/bg.gif,,,,,,,,, inspiring the world through web 2.0 and spiritual intergration ,,,1233042075000L,2009-01-27 08:41:15,2010-11-07 11:10:52,2016-03-14 17:05:57,1694,0
229,75,75,47929648.0,Steven Howard,PRS_Safety,1703,589,1963,0,6,http://www.healthandsafetypolicy.info,en,,Nottingham,,,,http://a3.twimg.com/profile_images/266889335/prs_normal.png,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1245237866000L,2009-06-17 13:24:26,2010-11-07 11:10:52,2016-03-14 17:06:57,1703,0
230,719,719,95045457.0,zolOzolO,MaFiaVza,2223,856,1984,0,4,http://www.xn--12cl8beabbk2fh9c2a7b1d4be9ppfbf.com,en,,USA,,,1.0,http://a1.twimg.com/profile_images/582868401/1-dsc0066u_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/59132377/untitled-3.jpg,,,,,,,,,Selling products and services over the Internet,,,1260123655000L,2009-12-06 19:20:55,2010-11-07 11:10:52,2016-03-14 17:10:03,2221,0
231,5,5,14826060.0,"Ron Smalley, MD(ret)",ABetterBiz,2467,3421,3575,0,19,http://abetterbiz.com,en,,Colorado - USA,,,1.0,http://a2.twimg.com/profile_images/863428642/ron_smalley__md__ret__normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/136589098/x65d451a156f9a88b42fc15400a47390.png,,,,,,,,,We seriously help people make money online the simple easy way with a dynamic program: http://abetterbiz.com for some interesting facts. ,,,1211155018000L,2008-05-19 01:56:58,2010-11-07 11:10:52,2016-03-14 17:05:55,2467,0
232,9,9,16733141.0,Venture Hype,venturehype,2511,12049,12263,0,212,http://venturehype.com,en,,,,,,http://a3.twimg.com/profile_images/101316499/vh_logo_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/6039550/vh_logo_tag2.jpg,,,,,,,,,"Learning exchange for aspiring and motivated angel investors. Learn from sophisticated angels and profit from promising startups. Updates by Joey, Randy & Evita",,,1223956217000L,2008-10-14 05:50:17,2010-11-07 11:10:52,2016-03-14 17:06:46,2511,0
233,122,122,51872114.0,c johnson,SpareTimeWealth,2644,3539,3644,0,4,http://bit.ly/4qcluu,en,,Phoenix,,,,http://s.twimg.com/a/1288374569/images/default_profile_0_normal.png,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,Don't Be The Problem - Be The Solution,,,1246229484000L,2009-06-29 00:51:24,2010-11-07 11:10:52,2016-03-14 17:07:10,2644,0
234,164,164,54353595.0,Tony Max,WhosMax,3803,2061,2275,0,8,http://bit.ly/akgjrf,en,,Reading in bed,,,,http://a0.twimg.com/profile_images/300633340/images_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,We support Leader Dogs!  Make sure to check our site and donate today! :),,,1246918861000L,2009-07-07 00:21:01,2010-11-07 11:10:52,2016-03-14 17:07:22,3200,0
235,119,119,51571349.0,Simply Hawaiian,Simplyhwn,6713,1819,1887,2,41,http://simplyhwn.com,en,,"Island of Gardena, CA",,,1.0,http://a1.twimg.com/profile_images/286068033/2400015866_427654b47f_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/70365646/lauhala-mat.gif,,,,,,,,,"Our website is being redone right now :( click on simplyhwn.com and sign up on our email list to get a festival schedule. Mahalo! Tshirts, hats, stickers & more",,,1246140520000L,2009-06-28 00:08:40,2010-11-07 11:10:52,2016-03-14 17:07:10,3200,0
236,466,466,69744581.0,Boss Free 4 Me,nomoredayjob,4156,4011,4403,0,13,,en,,Cebu City,,,,http://a1.twimg.com/profile_images/405755537/nomoredayjoblogo_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/34972733/nomoredayjob.jpg,,,,,,,,,"I am a Christian, Mother, Wife, and Entrepreneur. I love to help others become financially free. I only work Win-Win. Find freedom from your day job here. ",,,1251507549000L,2009-08-29 02:59:09,2010-11-07 11:10:52,2016-03-14 17:08:50,3200,0
237,584,584,78952944.0,Augusto N.,Augusto_Niit,17563,40368,30128,8,2858,http://humor-ilimitado.blogspot.com/,en,,Niteroi | Rio de Janeiro.,,,,http://a2.twimg.com/profile_images/1111695618/augustonnn_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/140236035/augusto2.jpg,,,,,,,,,Visitei: http://humor-ilimitado.blogspot.com/,,,1254416856000L,2009-10-01 19:07:36,2010-11-07 11:10:52,2016-03-14 17:09:24,3200,0
238,996,996,117281140.0,Affiliate Clickbank ,cb4you,4554,500,495,0,2,http://affiliate.clickbank4-you.com,en,,http://clickbank4-you.com,,,,http://a3.twimg.com/profile_images/716863135/1010494_info_icon_2_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,"Affiliate.clickbank4-you is your best Clickbank help. If you want to become the best and wealthy affiliate, we  are your unique choice",,,1267067845000L,2010-02-25 04:17:25,2010-11-07 11:10:52,2016-03-14 17:11:25,3200,0
239,139,139,52996113.0,Mike Rose,ViralListBuilda,3401,5488,5321,21,25,http://twitpwr.com/twitterlistbuilder/,en,,"List Building, CyberSpace",,,,http://a2.twimg.com/profile_images/369947614/bloggers_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/31619915/code.jpg,,,,,,,,,"How to grab laser-targeted Tweeters, on auto-pilot 24/7? TwitterListBuilder is Viral-Fast, White-Hat: & FREE",,,1246517665000L,2009-07-02 08:54:25,2010-11-07 11:10:52,2016-03-14 17:07:15,3200,0
240,3,3,10788822.0,Tim Thompson,yourinsaneworld,6497,5902,5496,0,82,http://investing-information.com,en,,"Houston, TX",,,,http://a3.twimg.com/profile_images/200984855/tim_thompson_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288039940/images/themes/theme7/bg.gif,,,,,,,,,I am a member of a network of stock investing educators. Check out more stock tips & resources on investing-information.com.,,,1196614406000L,2007-12-02 17:53:26,2010-11-07 11:10:52,2016-03-14 17:05:54,3200,0
